1	10	26	0	0	0	0	2
1	10	26	0	0	1	0	1
1	10	26	0	0	1	0	2
1	10	26	0	0	2	0	1
1	10	26	0	0	2	0	2
1	11	2	1	1	0	0	1
1	11	2	1	1	0	0	2
1	11	2	1	1	1	0	1
1	11	2	1	1	1	0	2
1	11	2	1	1	2	0	1
1	11	2	1	1	2	0	2
1	11	2	1	2	0	0	1
1	11	2	1	2	0	0	2
1	11	2	1	2	1	0	1
1	11	2	1	2	1	0	2
1	11	2	1	2	2	0	1
1	11	2	1	2	2	0	2
1	11	2	1	3	0	0	1
1	11	2	1	3	0	0	2
1	11	2	1	3	1	0	1
1	11	2	1	3	1	0	2
1	11	2	1	3	2	0	1
1	11	2	1	3	2	0	2
1	11	2	1	4	0	0	1
1	11	2	1	4	0	0	2
1	11	2	1	4	1	0	1
1	11	2	1	4	1	0	2
1	11	2	1	4	2	0	1
1	11	2	1	4	2	0	2
1	11	3	0	1	0	0	1
1	11	3	0	1	0	0	2
1	11	3	0	1	1	0	1
1	11	3	0	1	1	0	2
1	11	3	0	1	2	0	1
1	11	3	0	1	2	0	2
1	11	3	0	2	0	0	1
1	11	3	0	2	0	0	2
1	11	3	0	2	1	0	1
1	11	3	0	2	1	0	2
1	11	3	0	2	2	0	1
1	11	3	0	2	2	0	2
1	11	3	0	3	0	0	1
1	11	3	0	3	0	0	2
1	11	3	0	3	1	0	1
1	11	3	0	3	1	0	2
1	11	3	0	3	2	0	1
1	11	3	0	3	2	0	2
1	11	3	0	4	0	0	1
1	11	3	0	4	0	0	2
1	11	3	0	4	1	0	1
1	11	3	0	4	1	0	2
1	11	3	0	4	2	0	1
1	11	3	0	4	2	0	2
1	11	4	1	1	0	0	1
1	11	4	1	1	0	0	2
1	11	4	1	1	1	0	1
1	11	4	1	1	1	0	2
1	11	4	1	1	2	0	1
1	11	4	1	1	2	0	2
1	11	4	1	2	0	0	1
1	11	4	1	2	0	0	2
1	11	4	1	2	1	0	1
1	11	4	1	2	1	0	2
1	11	4	1	2	2	0	1
1	11	4	1	2	2	0	2
1	11	4	1	3	0	0	1
1	11	4	1	3	0	0	2
1	11	4	1	3	1	0	1
1	11	4	1	3	1	0	2
1	11	4	1	3	2	0	1
1	11	4	1	3	2	0	2
1	11	4	1	4	0	0	1
1	11	4	1	4	0	0	2
1	11	4	1	4	1	0	1
1	11	4	1	4	1	0	2
1	11	4	1	4	2	0	1
1	11	4	1	4	2	0	2
1	11	18	1	0	0	0	1
1	11	18	1	0	0	0	2
1	11	18	1	0	1	0	1
1	11	18	1	0	1	0	2
1	11	18	1	0	2	0	1
1	11	18	1	0	2	0	2
1	11	19	0	0	0	0	1
1	11	19	0	0	0	0	2
1	11	19	0	0	1	0	1
1	11	19	0	0	1	0	2
1	11	19	0	0	2	0	1
1	11	19	0	0	2	0	2
1	11	20	1	0	0	0	1
1	11	20	1	0	0	0	2
1	11	20	1	0	1	0	1
1	11	20	1	0	1	0	2
1	11	20	1	0	2	0	1
1	11	20	1	0	2	0	2
1	11	27	0	0	0	0	1
1	11	27	0	0	0	0	2
1	11	27	0	0	1	0	1
1	11	27	0	0	1	0	2
1	11	27	0	0	2	0	1
1	11	27	0	0	2	0	2
1	12	3	1	1	0	0	1
1	12	3	1	1	0	0	2
1	12	3	1	1	1	0	1
1	12	3	1	1	1	0	2
1	12	3	1	1	2	0	1
1	12	3	1	1	2	0	2
1	12	3	1	2	0	0	1
1	12	3	1	2	0	0	2
1	12	3	1	2	1	0	1
1	12	3	1	2	1	0	2
1	12	3	1	2	2	0	1
1	12	3	1	2	2	0	2
1	12	3	1	3	0	0	1
1	12	3	1	3	0	0	2
1	12	3	1	3	1	0	1
1	12	3	1	3	1	0	2
1	12	3	1	3	2	0	1
1	12	3	1	3	2	0	2
1	12	3	1	4	0	0	1
1	12	3	1	4	0	0	2
1	12	3	1	4	1	0	1
1	12	3	1	4	1	0	2
1	12	3	1	4	2	0	1
1	12	3	1	4	2	0	2
1	12	4	0	1	0	0	1
